simulation_id,Uhub,Hs,Tp,CurrentSpeed
3046,36.8,4.5,7.9,1.21
3047,48.9,13.6,17.05,1.44
3048,36.8,4.5,7.9,1.11
3049,36.8,4.5,7.11,1.11
3050,36.8,4.5,7.9,1.11
3051,36.8,4.5,8.69,1.21
3052,36.8,4.5,8.69,1.21
3053,36.8,4.5,7.11,1.11
3054,36.8,4.5,7.11,1.11
3055,36.8,4.5,7.11,1.21
3056,36.8,4.5,7.9,1.21
3057,36.8,4.5,7.9,1.21
3058,36.8,4.5,7.9,1.21
3059,36.8,4.5,7.9,1.21
3060,36.8,4.5,7.9,1.21
3061,48.9,13.6,15.5,1.44
3062,36.8,4.5,8.69,1.21
3063,36.8,4.5,8.69,1.21
3064,36.8,4.5,8.69,1.11
3065,48.9,13.6,15.5,1.44
3066,36.8,4.5,8.69,1.21
3067,36.8,4.5,7.11,1.21
3068,36.8,4.5,7.11,1.21
3069,36.8,4.5,8.69,1.21
3070,36.8,4.5,7.9,1.21
3071,48.9,13.6,15.5,1.44
3072,36.8,4.5,8.69,1.21
3073,36.8,4.5,7.11,1.21
3074,36.8,4.5,7.9,1.21
3075,36.8,4.5,8.69,1.21
3076,36.8,4.5,7.9,1.21
3077,36.8,4.5,7.11,1.21
3078,36.8,4.5,8.69,1.19
3079,36.8,4.5,7.11,1.21
3080,36.8,4.5,8.69,1.19
3081,36.8,4.5,7.9,1.21
3082,36.8,4.5,7.11,1.21
3083,36.8,4.5,7.11,1.21
3084,36.8,4.5,7.9,1.21
3085,36.8,4.5,7.9,1.19
3086,36.8,4.5,7.9,1.21
3087,36.8,4.5,7.11,1.21
3088,36.8,4.5,8.69,1.21
3089,36.8,4.5,7.9,1.21
3090,36.8,4.5,7.9,1.21
3091,36.8,4.5,7.11,1.21
3092,36.8,4.5,8.69,1.21
3093,36.8,4.5,7.11,1.21
3094,36.8,4.5,8.69,1.21
3095,36.8,4.5,8.69,1.21
3096,36.8,4.5,8.69,1.21
3097,36.8,4.5,8.69,1.21
3098,36.8,4.5,7.11,1.21
3099,48.9,13.6,13.95,1.44
3100,36.8,4.5,7.11,1.19
3101,36.8,4.5,8.69,1.19
3102,48.9,13.6,13.95,1.44
3103,36.8,4.5,8.69,1.19
3104,36.8,4.5,7.9,1.19
3105,36.8,4.5,7.9,1.21
3106,36.8,4.5,7.11,1.19
3107,36.8,4.5,7.9,1.19
3108,36.8,4.5,8.69,1.19
3109,36.8,4.5,7.11,1.21
3110,36.8,4.5,7.11,1.21
3111,36.8,4.5,7.11,1.19
3112,36.8,4.5,8.69,1.19
3113,36.8,4.5,7.11,1.19
3114,36.8,4.5,7.11,1.19
3115,36.8,4.5,7.9,1.19
3116,36.8,4.5,8.69,1.19
3117,48.9,13.6,17.05,1.44
3118,48.9,13.6,13.95,1.44
3119,36.8,4.5,7.9,1.19
3120,36.8,4.5,8.69,1.19
3121,36.8,4.5,7.11,1.19
3122,36.8,4.5,8.69,1.19
3123,36.8,4.5,7.9,1.19
3124,36.8,4.5,8.69,1.19
3125,48.9,13.6,17.05,1.44
3126,36.8,4.5,7.9,1.19
3127,36.8,4.5,7.9,1.19
3128,36.8,4.5,7.11,1.19
3129,36.8,4.5,7.11,1.19
3130,36.8,4.5,8.69,1.19
3131,36.8,4.5,7.11,1.19
3132,48.9,13.6,17.05,1.44
3133,36.8,4.5,8.69,1.19
3134,36.8,4.5,7.9,1.19
3135,36.8,4.5,8.69,1.19
3136,36.8,4.5,8.69,1.19
3137,48.9,13.6,15.5,1.44
3138,36.8,4.5,7.9,1.19
3139,36.8,4.5,7.9,1.19
3140,36.8,4.5,8.69,1.19
3141,48.9,13.6,15.5,1.44
3142,36.8,4.5,7.11,1.19
3143,36.8,6.1,9.9,1.21
3144,48.9,13.6,15.5,1.44
3145,36.8,6.1,9.9,1.21
3146,36.8,6.1,9,1.21
3147,36.8,6.1,9.9,1.21
3148,36.8,6.1,8.1,1.21
3149,36.8,6.1,9,1.21
3150,36.8,6.1,9.9,1.21
3151,36.8,6.1,8.1,1.21
3152,36.8,6.1,9,1.21
3153,36.8,6.1,9,1.21
3154,36.8,6.1,8.1,1.21
3155,36.8,6.1,9,1.21
3156,36.8,6.1,9.9,1.21
3157,36.8,6.1,9,1.21
3158,36.8,6.1,9.9,1.21
3159,36.8,6.1,9.9,1.21
3160,36.8,6.1,9.9,1.21
3161,36.8,6.1,9.9,1.21
3162,48.9,13.6,13.95,1.44
3163,36.8,6.1,8.1,1.21
3164,36.8,6.1,9,1.21
3165,36.8,6.1,9,1.21
3166,36.8,6.1,9,1.21
3167,48.9,13.6,13.95,1.44
3168,36.8,6.1,8.1,1.21
3169,48.9,13.6,13.95,1.44
3170,36.8,6.1,8.1,1.21
3171,36.8,6.1,9.9,1.21
3172,36.8,6.1,9,1.21
3173,36.8,6.1,9.9,1.21
3174,36.8,6.1,9,1.21
3175,36.8,6.1,8.1,1.21
3176,36.8,6.1,9.9,1.17
3177,36.8,6.1,8.1,1.21
3178,36.8,6.1,9,1.17
3179,36.8,6.1,8.1,1.21
3180,36.8,6.1,8.1,1.17
3181,36.8,6.1,9.9,1.17
3182,36.8,6.1,9.9,1.17
3183,36.8,6.1,9,1.17
3184,36.8,6.1,8.1,1.17
3185,36.8,6.1,9,1.17
3186,48.9,13.6,17.05,1.44
3187,36.8,6.1,9,1.17
3188,36.8,6.1,9,1.17
3189,36.8,6.1,9.9,1.17
3190,36.8,6.1,8.1,1.17
3191,36.8,6.1,9.9,1.17
3192,36.8,6.1,9,1.17
3193,36.8,6.1,9,1.17
3194,36.8,6.1,9,1.17
3195,36.8,6.1,9,1.17
3196,36.8,6.1,9,1.17
3197,36.8,6.1,9,1.17
3198,36.8,6.1,9.9,1.17
3199,36.8,6.1,9.9,1.17
3200,36.8,6.1,9.9,1.27
3201,48.9,13.6,15.5,1.44
3202,36.8,6.1,9.9,1.17
3203,36.8,6.1,8.1,1.17
3204,36.8,6.1,8.1,1.17
3205,36.8,6.1,8.1,1.17
3206,36.8,6.1,9,1.27
3207,36.8,6.1,9.9,1.17
3208,36.8,6.1,9.9,1.17
3209,36.8,6.1,8.1,1.17
3210,36.8,6.1,9,1.17
3211,36.8,6.1,9,1.17
3212,36.8,6.1,8.1,1.17
3213,36.8,6.1,9.9,1.17
3214,36.8,6.1,8.1,1.17
3215,36.8,6.1,9,1.27
3216,36.8,6.1,9.9,1.17
3217,36.8,6.1,9.9,1.17
3218,36.8,6.1,8.1,1.17
3219,36.8,6.1,9.9,1.27
3220,36.8,6.1,9.9,1.27
3221,36.8,6.1,9.9,1.27
3222,36.8,6.1,9,1.17
3223,36.8,6.1,8.1,1.17
3224,36.8,6.1,8.1,1.17
3225,36.8,6.1,9.9,1.27
3226,36.8,6.1,8.1,1.17
3227,36.8,6.1,8.1,1.17
3228,48.9,13.6,15.5,1.44
3229,36.8,6.1,8.1,1.27
3230,36.8,6.1,9,1.27
3231,36.8,6.1,9.9,1.27
3232,36.8,6.1,8.1,1.27
3233,36.8,6.1,9,1.27
3234,36.8,6.1,9,1.27
3235,48.9,13.6,15.5,1.44
3236,36.8,6.1,9.9,1.27
3237,48.9,13.6,13.95,1.44
3238,36.8,6.1,9.9,1.27
3239,36.8,6.1,8.1,1.27
3240,36.8,6.1,9,1.27
3241,36.8,6.1,9,1.27
3242,36.8,6.1,9,1.27
3243,36.8,6.1,9.9,1.27
3244,36.8,6.1,8.1,1.27
3245,36.8,6.1,8.1,1.27
3246,36.8,6.1,9.9,1.27
3247,36.8,6.1,8.1,1.27
3248,36.8,6.1,9.9,1.27
3249,48.9,13.6,13.95,1.44
3250,36.8,6.1,8.1,1.27
3251,36.8,6.1,8.1,1.27
3252,36.8,6.1,9,1.27
3253,36.8,6.1,9,1.27
3254,36.8,6.1,9,1.27
3255,36.8,6.1,8.1,1.27
3256,36.8,6.1,8.1,1.27
3257,36.8,4.8,8.91,1.19
3258,36.8,4.8,8.1,1.19
3259,36.8,6.1,9,1.27
3260,36.8,4.8,8.1,1.19
3261,36.8,6.1,9.9,1.27
3262,36.8,6.1,8.1,1.27
3263,48.9,13.6,13.95,1.44
3264,36.8,6.1,8.1,1.27
3265,36.8,6.1,9.9,1.27
3266,36.8,6.1,8.1,1.27
3267,36.8,4.8,8.91,1.27
3268,36.8,6.1,9.9,1.27
3269,36.8,4.8,7.29,1.19
3270,36.8,6.1,9,1.27
3271,36.8,4.8,8.1,1.19
3272,36.8,6.1,8.1,1.27
3273,48.9,11.8,14.5,1.17
3274,36.8,4.8,7.29,1.19
3275,36.8,4.8,8.1,1.27
3276,48.9,11.8,15.95,1.17
3277,36.8,4.8,8.1,1.27
3278,36.8,4.8,8.91,1.19
3279,36.8,4.8,8.1,1.27
3280,36.8,4.8,7.29,1.27
3281,36.8,4.8,8.91,1.27
3282,36.8,4.8,8.91,1.27
3283,36.8,4.8,7.29,1.27
3284,36.8,6.1,9,1.27
3285,36.8,4.8,8.1,1.27
3286,36.8,4.8,7.29,1.19
3287,36.8,4.8,8.91,1.27
3288,36.8,4.8,8.91,1.27
3289,48.9,11.8,14.5,1.17
3290,36.8,4.8,7.29,1.27
3291,36.8,4.8,8.91,1.27
3292,36.8,4.8,8.1,1.27
3293,36.8,4.8,8.1,1.27
3294,36.8,4.8,8.91,1.27
3295,48.9,11.8,13.05,1.17
3296,36.8,4.8,7.29,1.27
3297,36.8,4.8,8.1,1.27
3298,36.8,4.8,8.91,1.27
3299,36.8,4.8,7.29,1.27
3300,36.8,4.8,7.29,1.27
3301,36.8,4.8,7.29,1.27
3302,36.8,4.8,7.29,1.27
3303,36.8,4.8,8.91,1.27
3304,36.8,4.8,8.91,1.21
3305,36.8,4.8,8.1,1.21
3306,36.8,4.8,8.91,1.27
3307,36.8,4.8,8.91,1.21
3308,36.8,4.8,8.91,1.27
3309,36.8,4.8,8.1,1.21
3310,36.8,4.8,8.1,1.21
3311,36.8,4.8,8.91,1.21
3312,36.8,4.8,8.91,1.27
3313,36.8,4.8,8.1,1.21
3314,48.9,11.8,13.05,1.17
3315,36.8,4.8,7.29,1.27
3316,48.9,11.8,13.05,1.17
3317,36.8,4.8,7.29,1.21
3318,36.8,4.8,7.29,1.27
3319,36.8,4.8,8.1,1.27
3320,36.8,4.8,7.29,1.27
3321,36.8,4.8,8.91,1.27
3322,36.8,4.8,7.29,1.21
3323,36.8,4.8,7.29,1.27
3324,36.8,4.8,7.29,1.27
3325,36.8,4.8,8.91,1.27
3326,36.8,4.8,7.29,1.27
3327,36.8,4.8,8.1,1.27
3328,36.8,4.8,7.29,1.21
3329,46.3,4.8,8.91,1.19
3330,46.3,4.8,8.1,1.19
3331,36.8,4.8,8.1,1.27
3332,48.9,11.8,15.95,1.17
3333,36.8,4.8,8.1,1.27
3334,46.3,4.8,8.91,1.19
3335,36.8,4.8,8.1,1.27
3336,36.8,4.8,7.29,1.21
3337,36.8,4.8,8.91,1.27
3338,36.8,4.8,8.1,1.27
3339,36.8,4.8,7.29,1.27
3340,36.8,4.8,8.1,1.27
3341,36.8,4.8,7.29,1.21
3342,46.3,4.8,8.1,1.19
3343,46.3,4.8,8.1,1.19
3344,36.8,4.8,7.29,1.21
3345,36.8,4.8,8.91,1.21
3346,36.8,4.8,8.91,1.21
3347,46.3,4.8,7.29,1.19
3348,36.8,4.8,8.91,1.21
3349,46.3,4.8,8.91,1.19
3350,36.8,4.8,8.91,1.21
3351,36.8,4.8,8.1,1.21
3352,36.8,4.8,7.29,1.21
3353,36.8,4.8,8.1,1.21
3354,36.8,4.8,8.1,1.21
3355,46.3,4.8,7.29,1.19
3356,46.3,4.8,7.29,1.19
3357,36.8,4.8,7.29,1.21
3358,36.8,4.8,8.91,1.21
3359,36.8,4.8,7.29,1.21
3360,36.8,4.8,8.1,1.27
3361,36.8,4.8,7.29,1.21
3362,48.9,11.8,15.95,1.17
3363,36.8,4.8,7.29,1.21
3364,48.9,11.8,15.95,1.17
3365,48.9,11.8,14.5,1.17
3366,36.8,4.8,7.29,1.21
3367,46.3,4.8,8.1,1.19
3368,48.9,11.8,14.5,1.17
3369,36.8,4.8,8.1,1.21
3370,48.9,11.8,14.5,1.17
3371,36.8,4.8,8.1,1.21
3372,46.3,4.8,8.1,1.19
3373,46.3,4.8,8.91,1.19
3374,46.3,4.8,8.91,1.19
3375,48.9,11.8,13.05,1.17
3376,46.3,4.8,8.91,1.19
3377,46.3,4.8,8.91,1.19
3378,46.3,4.8,8.1,1.19
3379,46.3,4.8,8.1,1.19
3380,46.3,4.8,8.1,1.19
3381,46.3,4.8,7.29,1.19
3382,46.3,4.8,7.29,1.19
3383,46.3,4.8,8.1,1.19
3384,46.3,4.8,8.91,1.19
3385,46.3,4.8,7.29,1.19
3386,46.3,4.8,7.29,1.19
3387,48.9,11.8,13.05,1.17
3388,46.3,4.8,8.91,1.19
3389,46.3,4.8,7.29,1.19
3390,46.3,4.8,7.29,1.19
3391,46.3,4.8,8.91,1.19
3392,48.9,11.8,13.05,1.17
3393,46.3,4.8,8.1,1.19
3394,46.3,4.8,8.91,1.19
3395,46.3,4.8,8.91,1.19
3396,46.3,4.8,8.91,1.19
3397,46.3,4.8,7.29,1.19
3398,46.3,4.8,8.1,1.19
3399,46.3,4.8,7.29,1.19
3400,46.3,4.8,8.91,1.19
3401,46.3,4.8,7.29,1.19
3402,46.3,4.8,8.1,1.19
3403,46.3,4.8,7.29,1.19
3404,46.3,4.8,8.1,1.19
3405,46.3,4.8,8.91,1.27
3406,46.3,4.8,8.91,1.27
3407,46.3,4.8,8.91,1.27
3408,46.3,4.8,7.29,1.19
3409,46.3,4.8,8.1,1.27
3410,46.3,4.8,7.29,1.19
3411,46.3,4.8,8.91,1.27
3412,48.9,11.8,15.95,1.17
3413,46.3,4.8,7.29,1.27
3414,46.3,4.8,8.91,1.27
3415,46.3,4.8,8.1,1.27
3416,46.3,4.8,8.1,1.27
3417,46.3,4.8,8.1,1.27
3418,46.3,4.8,8.1,1.27
3419,46.3,4.8,8.91,1.27
3420,46.3,4.8,8.91,1.27
3421,46.3,4.8,8.91,1.27
3422,46.3,4.8,7.29,1.27
3423,46.3,4.8,7.29,1.27
3424,46.3,4.8,8.91,1.27
3425,46.3,4.8,7.29,1.27
3426,46.3,4.8,7.29,1.27
3427,46.3,4.8,8.91,1.27
3428,46.3,4.8,8.91,1.27
3429,46.3,4.8,7.29,1.27
3430,46.3,4.8,8.1,1.27
3431,46.3,4.8,7.29,1.27
3432,48.9,11.8,15.95,1.17
3433,46.3,4.8,8.1,1.27
3434,46.3,4.8,8.1,1.27
3435,46.3,4.8,7.29,1.27
3436,46.3,4.8,8.1,1.27
3437,46.3,4.8,7.29,1.27
3438,46.3,4.8,8.1,1.27
3439,46.3,4.8,8.91,1.27
3440,46.3,4.8,8.1,1.27
3441,46.3,4.8,8.1,1.27
3442,46.3,4.8,8.91,1.27
3443,48.9,11.8,14.5,1.17
3444,48.9,11.8,14.5,1.17
3445,46.3,4.8,8.91,1.27
3446,46.3,4.8,8.91,1.21
3447,46.3,4.8,8.1,1.27
3448,46.3,4.8,7.29,1.27
3449,46.3,4.8,8.1,1.27
3450,46.3,4.8,8.91,1.21
3451,46.3,4.8,8.91,1.21
3452,48.9,11.8,14.5,1.17
3453,46.3,4.8,7.29,1.27
3454,46.3,4.8,8.91,1.21
3455,46.3,4.8,8.91,1.21
3456,46.3,4.8,7.29,1.27
3457,46.3,4.8,8.91,1.21
3458,46.3,4.8,8.91,1.27
3459,46.3,4.8,8.1,1.21
3460,46.3,4.8,8.1,1.21
3461,46.3,4.8,7.29,1.27
3462,46.3,4.8,7.29,1.21
3463,46.3,4.8,8.1,1.21
3464,46.3,4.8,8.91,1.21
3465,46.3,4.8,8.1,1.21
3466,46.3,4.8,8.1,1.21
3467,46.3,4.8,8.91,1.21
3468,46.3,4.8,7.29,1.27
3469,46.3,4.8,8.1,1.21
3470,46.3,4.8,8.91,1.21
3471,46.3,4.8,7.29,1.21
3472,46.3,4.8,7.29,1.21
3473,46.3,4.8,7.29,1.21
3474,46.3,4.8,7.29,1.21
3475,46.3,4.8,8.1,1.21
3476,46.3,4.8,8.1,1.21
3477,48.9,11.8,13.05,1.17
3478,46.3,4.8,8.91,1.21
3479,46.3,4.8,8.1,1.21
3480,46.3,4.8,7.29,1.21
3481,46.3,8.7,11.55,1.27
3482,46.3,4.8,8.1,1.21
3483,46.3,4.8,8.91,1.21
3484,46.3,4.8,7.29,1.21
3485,46.3,4.8,8.1,1.21
3486,46.3,4.8,8.91,1.21
3487,46.3,4.8,7.29,1.21
3488,46.3,4.8,7.29,1.21
3489,46.3,4.8,8.91,1.21
3490,46.3,4.8,8.1,1.21
3491,46.3,4.8,7.29,1.21
3492,48.9,11.8,15.95,1.17
3493,46.3,4.8,8.91,1.21
3494,46.3,4.8,7.29,1.21
3495,46.3,4.8,8.1,1.21
3496,46.3,4.8,8.1,1.21
3497,48.9,11.8,13.05,1.17
3498,46.3,4.8,7.29,1.21
3499,46.3,4.8,7.29,1.21
3500,48.9,11.8,15.95,1.17
3501,46.3,8.7,11.55,1.27
3502,46.3,4.8,7.29,1.21
3503,46.3,8.7,11.55,1.27
3504,48.9,11.8,13.05,1.17
3505,46.3,4.8,7.29,1.27
3506,46.3,8.7,10.5,1.27
3507,46.3,4.8,8.1,1.21
3508,46.3,8.7,10.5,1.27
3509,46.3,4.8,8.91,1.21
3510,46.3,4.8,7.29,1.21
3511,46.3,8.7,10.5,1.27
3512,46.3,8.7,9.45,1.27
3513,46.3,8.7,11.55,1.27
3514,46.3,8.7,11.55,1.27
3515,46.3,8.7,10.5,1.27
3516,48.9,11.8,15.95,1.17
3517,46.3,8.7,11.55,1.27
3518,46.3,8.7,10.5,1.27
3519,46.3,8.7,10.5,1.27
3520,46.3,8.7,9.45,1.27
3521,46.3,8.7,9.45,1.27
3522,46.3,8.7,11.55,1.27
3523,46.3,8.7,9.45,1.27
3524,46.3,8.7,11.55,1.27
3525,46.3,8.7,9.45,1.27
3526,46.3,8.7,11.55,1.27
3527,46.3,8.7,11.55,1.27
3528,46.3,8.7,9.45,1.27
3529,46.3,8.7,10.5,1.27
3530,46.3,8.7,9.45,1.27
3531,46.3,8.7,11.55,0.97
3532,46.3,8.7,11.55,1.27
3533,48.9,11.8,14.5,1.17
3534,46.3,8.7,10.5,1.27
3535,46.3,8.7,11.55,1.27
3536,46.3,8.7,11.55,0.97
3537,46.3,8.7,10.5,1.27
3538,48.9,11.8,14.5,1.17
3539,46.3,8.7,10.5,1.27
3540,46.3,8.7,10.5,0.97
3541,46.3,8.7,10.5,0.97
3542,46.3,8.7,11.55,1.27
3543,46.3,8.7,10.5,1.27
3544,46.3,8.7,10.5,0.97
3545,46.3,8.7,10.5,0.97
3546,46.3,8.7,10.5,1.27
3547,46.3,8.7,9.45,0.97
3548,46.3,8.7,11.55,0.97
3549,46.3,8.7,11.55,1.27
3550,46.3,8.7,11.55,1.27
3551,46.3,8.7,9.45,1.27
3552,46.3,8.7,9.45,1.27
3553,46.3,8.7,10.5,1.27
3554,46.3,8.7,9.45,1.27
3555,46.3,8.7,10.5,0.97
3556,46.3,8.7,9.45,1.27
3557,46.3,8.7,9.45,1.27
3558,46.3,8.7,9.45,1.27
3559,46.3,8.7,10.5,1.27
3560,46.3,8.7,10.5,1.27
3561,46.3,8.7,9.45,1.27
3562,46.3,8.7,9.45,0.97
3563,46.3,8.7,9.45,0.97
3564,48.9,11.8,14.5,1.17
3565,46.3,8.7,11.55,0.97
3566,48.9,11.8,13.05,1.17
3567,46.3,8.7,9.45,1.27
3568,46.3,8.7,11.55,0.97
3569,46.3,8.7,9.45,0.97
3570,46.3,8.7,11.55,0.97
3571,48.9,11.8,15.95,1.17
3572,46.3,8.7,11.55,0.97
3573,46.3,8.7,10.5,0.97
3574,46.3,8.7,11.55,0.97
3575,46.3,8.7,9.45,0.97
3576,46.3,8.7,11.55,0.97
3577,46.3,8.7,10.5,0.97
3578,46.3,8.7,9.45,0.97
3579,46.3,8.7,10.5,0.97
3580,46.3,8.7,9.45,0.97
3581,46.3,8.7,11.55,0.97
3582,46.3,8.7,9.45,0.97
3583,46.3,8.7,10.5,0.97
3584,46.3,8.7,10.5,0.97
3585,48.9,11.8,15.95,1.17
3586,46.3,8.7,10.5,0.97
3587,46.3,8.7,11.55,0.97
3588,46.3,8.7,11.55,0.97
3589,46.3,8.7,9.45,0.97
3590,48.9,11.8,15.95,1.17
3591,48.9,11.8,13.05,1.17
3592,46.3,8.7,10.5,0.97
3593,48.9,11.8,15.95,1.44
3594,48.9,11.8,14.5,1.17
3595,48.9,11.8,14.5,1.17
3596,48.9,11.8,13.05,1.44
3597,46.3,8.7,9.45,0.97
3598,48.9,11.8,14.5,1.17
3599,48.9,11.8,15.95,1.44
3600,48.9,11.8,13.05,1.17
3601,48.9,11.8,15.95,1.44
3602,48.9,11.8,13.05,0.97
3603,46.3,8.7,9.45,0.97
3604,48.9,11.8,13.05,1.17
3605,48.9,11.8,13.05,0.97
3606,48.9,11.8,15.95,1.44
3607,48.9,11.8,14.5,1.44
3608,46.3,8.7,9.45,0.97
3609,48.9,11.8,13.05,1.44
3610,48.9,11.8,14.5,1.44
3611,48.9,11.8,14.5,1.44
3612,48.9,11.8,13.05,1.17
3613,48.9,11.8,15.95,1.44
3614,48.9,11.8,13.05,0.97
3615,48.9,11.8,13.05,1.17
3616,48.9,11.8,13.05,1.44
3617,48.9,11.8,15.95,1.44
3618,48.9,11.8,14.5,1.44
3619,48.9,11.8,15.95,1.44
3620,48.9,11.8,14.5,1.44
3621,48.9,11.8,15.95,1.44
3622,48.9,11.8,13.05,1.44
3623,48.9,11.8,13.05,1.44
3624,48.9,11.8,14.5,1.44
3625,48.9,11.8,13.05,1.44
3626,48.9,11.8,13.05,1.44
3627,48.9,11.8,14.5,1.44
3628,48.9,11.8,13.05,1.44
3629,48.9,11.8,15.95,1.44
3630,48.9,11.8,15.95,1.44
3631,48.9,11.8,14.5,1.44
3632,48.9,11.8,14.5,1.44
3633,48.9,11.8,15.95,1.44
3634,48.9,11.8,14.5,1.44
3635,48.9,11.8,14.5,1.44
3636,48.9,11.8,14.5,1.44
3637,48.9,11.8,13.05,1.44
3638,48.9,11.8,15.95,1.44
3639,48.9,11.8,15.95,1.44
3640,48.9,11.8,14.5,1.44
3641,48.9,11.8,14.5,1.44
3642,48.9,11.8,15.95,1.44
3643,48.9,11.8,13.05,1.44
3644,48.9,11.8,15.95,1.44
3645,48.9,11.8,14.5,1.44
3646,48.9,11.8,15.95,1.44
3647,48.9,11.8,14.5,1.44
3648,48.9,11.8,13.05,1.44
3649,48.9,11.8,13.05,1.44
3650,48.9,11.8,13.05,1.44
3651,48.9,11.8,13.05,1.44
3652,48.9,11.8,13.05,1.44
3653,48.9,11.8,15.95,0.97
3654,48.9,11.8,13.05,1.44
3655,48.9,11.8,13.05,1.44
3656,48.9,11.8,15.95,0.97
3657,48.9,11.8,15.95,0.97
3658,48.9,11.8,14.5,0.97
3659,48.9,11.8,13.05,1.44
3660,48.9,11.8,13.05,0.97
3661,48.9,11.8,14.5,0.97
3662,48.9,11.8,15.95,0.97
3663,48.9,11.8,15.95,1.44
3664,48.9,11.8,15.95,0.97
3665,48.9,11.8,15.95,0.97
3666,48.9,11.8,14.5,0.97
3667,48.9,11.8,15.95,0.97
3668,48.9,11.8,15.95,0.97
3669,48.9,11.8,15.95,0.97
3670,48.9,11.8,15.95,0.97
3671,48.9,11.8,15.95,0.97
3672,48.9,11.8,14.5,0.97
3673,48.9,11.8,14.5,0.97
3674,48.9,11.8,14.5,0.97
3675,48.9,11.8,15.95,0.97
3676,48.9,11.8,15.95,0.97
3677,46.3,6.1,9,1.27
3678,48.9,11.8,14.5,0.97
3679,48.9,11.8,15.95,0.97
3680,48.9,11.8,13.05,0.97
3681,48.9,11.8,14.5,0.97
3682,48.9,11.8,13.05,0.97
3683,48.9,11.8,13.05,0.97
3684,48.9,11.8,14.5,0.97
3685,48.9,11.8,14.5,0.97
3686,46.3,6.1,8.1,1.27
3687,48.9,11.8,15.95,0.97
3688,48.9,11.8,14.5,0.97
3689,48.9,11.8,14.5,0.97
3690,48.9,6.1,9.9,1.17
3691,48.9,6.1,9,1.17
3692,46.3,6.1,9,1.17
3693,48.9,11.8,14.5,0.97
3694,48.9,6.1,9.9,1.21
3695,48.9,11.8,15.95,1.44
3696,48.9,11.8,14.5,0.97
3697,48.9,11.8,13.05,0.97
3698,48.9,6.1,9,1.27
3699,48.9,11.8,13.05,0.97
3700,48.9,11.8,14.5,0.97
3701,48.9,11.8,13.05,0.97
3702,48.9,11.8,13.05,0.97
3703,46.3,8.7,10.5,1.17
3704,48.9,6.1,8.1,1.17
3705,48.9,11.8,13.05,0.97
3706,48.9,11.8,13.05,0.97
3707,48.9,11.8,13.05,0.97
3708,48.9,11.8,13.05,0.97
3709,48.9,11.8,13.05,0.97
3710,46.3,6.1,9,1.21
3711,46.3,8.7,11.55,1.17
3712,48.9,11.8,14.5,0.97
3713,48.9,11.8,14.5,1.44
3714,48.9,11.8,13.05,0.97
3715,48.9,11.8,15.95,1.44
3716,48.9,11.8,13.05,1.17
3717,48.9,11.8,14.5,1.17
3718,48.9,11.8,13.05,0.97
3719,48.9,11.8,14.5,1.44
3720,48.9,11.8,13.05,1.44
3721,46.3,6.1,9.9,1.21
3722,48.9,11.8,14.5,1.44
3723,46.3,6.1,9,1.21
3724,46.3,8.7,9.45,1.17
3725,48.9,11.8,13.05,1.17
3726,48.9,11.8,13.05,1.17
3727,48.9,13.6,17.05,1.44
3728,48.9,11.8,15.95,1.17
3729,46.3,8.7,11.55,1.17
3730,48.9,13.6,13.95,1.44
3731,48.9,13.6,15.5,1.44
3732,48.9,11.8,13.05,1.44
3733,48.9,11.8,13.05,1.44
3734,48.9,13.6,15.5,1.44
3735,48.9,13.6,15.5,1.44
3736,48.9,13.6,13.95,1.44
3737,48.9,13.6,15.5,1.44
3738,48.9,13.6,17.05,1.44
3739,48.9,13.6,13.95,1.44
3740,46.3,8.7,9.45,1.17
3741,48.9,13.6,17.05,1.44
3742,48.9,13.6,15.5,1.44
3743,48.9,13.6,13.95,1.44
3744,48.9,13.6,17.05,1.44
3745,48.9,13.6,17.05,1.44
3746,48.9,13.6,13.95,1.44
3747,48.9,13.6,15.5,1.44
3748,48.9,13.6,15.5,1.44
3749,48.9,13.6,17.05,1.44
3750,48.9,13.6,15.5,1.44
3751,48.9,11.8,15.95,0.97
3752,48.9,13.6,13.95,1.44
3753,48.9,13.6,15.5,1.44
3754,48.9,13.6,17.05,1.44
3755,48.9,13.6,13.95,1.44
3756,48.9,13.6,17.05,1.44
3757,48.9,13.6,17.05,1.44
3758,48.9,13.6,15.5,1.44
3759,48.9,13.6,13.95,1.44
3760,48.9,13.6,15.5,1.44
3761,48.9,13.6,13.95,1.44
3762,48.9,13.6,17.05,1.44
3763,48.9,13.6,13.95,1.44
3764,48.9,13.6,13.95,1.44
3765,48.9,11.8,14.5,0.97
3766,48.9,13.6,17.05,1.44
3767,48.9,13.6,15.5,1.44
3768,48.9,13.6,15.5,1.44
3769,48.9,13.6,15.5,1.44
3770,48.9,13.6,13.95,1.44
3771,48.9,13.6,17.05,1.44
3772,48.9,13.6,13.95,1.44
3773,48.9,13.6,15.5,1.44
3774,48.9,11.8,15.95,0.97
3775,48.9,11.8,14.5,0.97
3776,48.9,13.6,17.05,1.44
3777,48.9,13.6,13.95,1.44
3778,48.9,13.6,13.95,1.44
3779,48.9,13.6,13.95,1.44
3780,48.9,13.6,15.5,1.44
3781,48.9,13.6,17.05,1.44
3782,48.9,13.6,17.05,1.44
3783,48.9,13.6,15.5,1.44
3784,48.9,13.6,17.05,1.44
3785,48.9,13.6,17.05,1.44
